,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,Where,How,Comment
551,1,0,0,0,0,0,0,0,0,0,nan
552,0,0,0,1,0,0,0,0,0,0,nan
553,1,0,0,0,0,0,0,0,0,0,nan
554,0,0,0,1,0,0,0,0,0,0,nan
555,0,0,0,0,0,0,1,0,0,0,text
556,1,0,1,0,0,0,0,0,0,0,nan
557,1,0,1,0,0,0,0,0,0,0,nan
558,1,0,0,1,0,0,0,0,0,0,nan
559,0,0,0,0,0,0,1,0,0,0,text
560,1,0,0,0,0,0,0,0,0,0,nan
561,1,0,0,1,0,0,0,0,0,0,nan
562,1,0,1,0,0,0,0,0,0,0,nan
563,1,0,0,0,0,0,0,0,0,0,nan
564,1,1,0,0,0,0,0,0,0,0,nan
565,1,0,0,0,0,0,0,0,0,0,nan
566,1,0,0,1,0,0,0,0,0,0,nan
567,1,0,1,0,0,0,0,0,0,0,nan
568,1,0,0,0,0,0,0,0,0,0,nan
569,1,0,0,0,0,0,0,0,0,0,nan
570,0,0,0,1,0,0,0,0,0,0,nan
571,1,0,0,0,0,0,0,0,0,0,nan
572,1,0,0,0,0,0,0,0,0,0,nan
573,1,0,1,0,0,0,0,0,0,0,nan
574,1,0,0,1,0,0,0,0,0,0,nan
575,0,0,0,1,0,0,0,0,0,0,nan
576,1,0,0,0,0,0,0,0,0,0,nan
577,1,0,0,0,0,0,0,0,0,0,nan
578,0,0,1,1,0,0,0,0,0,0,nan
579,0,1,0,0,0,0,0,0,0,0,nan
580,1,0,0,0,0,0,0,0,0,0,nan
581,1,0,1,1,0,0,0,0,0,0,nan
582,1,1,0,0,0,0,0,0,0,0,nan
583,1,0,0,0,0,0,0,0,0,0,nan
584,1,0,0,0,0,0,0,0,0,0,nan
585,1,0,0,0,0,0,0,0,0,0,nan
586,1,0,0,0,0,0,0,0,0,0,nan
587,0,0,0,1,0,0,0,0,0,0,nan
588,1,0,1,0,0,0,0,0,0,0,nan
589,0,0,0,1,0,0,0,0,0,0,nan
590,0,1,0,0,0,0,0,0,0,0,nan
591,1,0,1,0,0,0,0,0,0,0,nan
592,0,0,0,1,0,0,0,0,0,0,nan
593,1,0,1,0,0,0,0,0,0,0,nan
594,1,0,0,0,0,0,0,0,0,0,nan
595,1,1,0,0,0,0,0,0,0,0,nan
596,1,0,0,0,0,0,0,0,0,0,nan
597,0,1,0,0,0,0,0,0,0,0,nan
598,1,0,0,0,0,0,0,0,0,0,nan
599,0,0,1,1,0,0,0,0,0,0,nan
600,1,1,0,0,0,0,0,0,0,0,nan
601,1,0,1,0,0,0,0,0,0,0,nan
602,1,0,0,0,0,0,0,0,0,0,nan
603,0,0,1,1,0,0,0,0,0,0,nan
604,1,0,0,1,0,0,0,0,0,0,nan
605,0,0,0,1,0,0,0,0,0,0,nan
606,0,0,0,1,0,0,1,0,0,0,text
607,1,0,1,0,0,0,0,0,0,0,nan
608,1,0,0,1,0,0,0,0,0,0,nan
609,0,1,0,0,0,0,0,0,0,0,nan
610,1,0,0,0,0,0,0,0,0,0,nan
611,0,1,0,0,0,0,0,0,0,0,nan
612,1,0,0,0,0,0,0,0,0,0,nan
613,0,0,1,1,0,0,0,0,0,0,nan
614,0,0,0,0,0,0,1,0,0,0,text
615,1,1,0,0,0,0,0,0,0,0,nan
616,1,0,1,0,0,0,0,0,0,0,nan
617,1,0,0,0,0,0,0,0,0,0,nan
618,1,0,0,0,0,0,0,0,0,0,nan
619,1,0,0,0,0,0,0,0,0,0,nan
620,1,1,0,0,0,0,0,0,0,0,nan
621,1,0,0,0,0,0,0,0,0,0,nan
622,1,0,0,0,0,0,0,0,0,0,nan
623,1,1,0,0,0,0,0,0,0,0,nan
624,0,0,1,1,0,0,0,0,0,0,nan
625,0,0,0,1,0,0,0,0,0,0,nan
626,1,0,0,0,0,0,0,0,0,0,nan
627,0,0,0,1,0,0,0,0,0,0,nan
628,0,0,0,1,0,0,0,0,0,0,nan
629,1,0,0,0,0,0,0,0,0,0,nan
630,0,0,0,0,0,1,1,0,0,0,neither snow nor palm trees
631,1,0,0,0,0,0,0,0,0,0,nan
632,0,0,1,1,0,0,0,0,0,0,nan
633,0,0,0,1,0,0,0,0,0,0,nan
634,0,1,0,1,0,0,0,0,0,0,nan
635,1,0,0,0,0,0,0,0,0,0,nan
636,1,0,0,1,0,0,0,0,0,0,nan
637,1,0,0,0,0,0,0,0,0,0,nan
638,1,0,0,0,0,0,0,0,0,0,nan
639,0,1,1,0,0,0,0,0,0,0,nan
640,0,0,0,1,0,0,0,0,0,0,nan
641,1,0,0,0,0,0,0,0,0,0,nan
642,1,0,0,0,0,0,0,0,0,0,nan
643,0,0,0,1,0,0,0,0,0,0,nan
644,0,1,0,1,0,0,0,0,0,0,nan
645,0,1,0,1,0,0,0,0,0,0,nan
646,1,0,1,1,0,0,0,0,0,0,nan
647,1,0,1,0,0,0,0,0,0,0,nan
648,1,0,0,0,0,0,0,0,0,0,nan
649,0,0,0,1,0,0,0,0,0,0,nan
650,1,0,0,0,0,0,0,0,0,0,nan
651,1,0,0,0,0,0,0,0,0,0,nan
652,1,0,1,0,0,0,0,0,0,0,nan
653,1,0,1,0,0,0,0,0,0,0,nan
654,1,0,1,0,0,0,0,0,0,0,nan
655,0,0,0,1,0,0,0,0,0,0,nan
656,1,0,0,0,0,0,0,0,0,0,nan
657,1,0,0,0,0,0,0,0,0,0,nan
658,0,0,0,1,0,0,0,0,0,0,nan
659,1,0,0,0,0,0,0,0,0,0,nan
660,1,0,1,0,0,0,0,0,0,0,nan
661,0,0,0,1,0,0,0,0,0,0,nan
662,1,0,0,0,0,0,0,0,0,0,nan
663,1,0,1,0,0,0,0,0,0,0,nan
664,1,0,1,0,0,0,0,0,0,0,nan
665,0,0,0,1,0,0,0,0,0,0,nan
666,0,0,0,1,0,0,0,0,0,0,nan
667,1,0,0,0,0,0,0,0,0,0,nan
668,1,0,1,0,0,0,0,0,0,0,nan
669,0,0,1,1,0,0,0,0,0,0,nan
670,1,0,1,0,0,0,0,0,0,0,nan
671,1,0,1,0,0,0,0,0,0,0,nan
672,0,0,0,1,0,0,0,0,0,0,nan
673,0,0,0,1,0,0,0,0,0,0,nan
674,1,0,1,0,0,0,0,0,0,0,nan
675,1,0,0,0,0,0,0,0,0,0,nan
676,0,1,0,0,0,0,0,0,0,0,nan
677,0,1,0,0,0,0,0,0,0,0,nan
678,0,0,0,1,0,0,0,0,0,0,nan
679,1,0,1,0,0,0,0,0,0,0,nan
680,1,0,0,0,0,0,0,0,0,0,nan
681,1,0,0,0,0,0,0,0,0,0,nan
682,1,0,0,0,0,0,0,0,0,0,nan
683,0,0,0,0,0,1,0,0,0,0,text is gibberish
684,1,0,0,0,0,0,0,0,0,0,nan
685,1,1,0,0,0,0,0,0,0,0,nan
686,1,0,1,0,0,0,0,0,0,0,nan
687,0,1,1,0,0,0,0,0,0,0,nan
688,1,1,0,0,0,0,0,0,0,0,nan
689,0,1,0,0,0,0,0,0,0,0,nan
690,1,0,0,0,0,0,0,0,0,0,nan
691,1,0,0,0,0,0,0,0,0,0,nan
692,0,1,0,0,0,0,0,0,0,0,nan
693,0,0,0,1,0,0,0,0,0,0,nan
694,1,0,1,0,0,0,0,0,0,0,nan
695,0,0,1,1,0,0,0,0,0,0,nan
696,0,1,0,0,0,0,0,0,0,0,nan
697,0,0,0,1,0,0,0,0,0,0,nan
698,0,1,0,0,0,0,0,0,0,0,nan
699,1,0,1,0,0,0,0,0,0,0,nan
700,0,1,1,0,0,0,0,0,0,0,nan
701,1,0,0,0,0,0,0,0,0,0,nan
702,0,0,1,1,0,0,0,0,0,0,nan
703,0,0,0,1,0,0,0,0,0,0,nan
704,0,1,0,0,0,0,0,0,0,0,nan
705,1,0,0,0,0,0,0,0,0,0,nan
706,0,0,0,0,0,1,0,0,0,0,nan
707,0,1,0,0,0,0,0,0,0,0,nan
708,1,0,1,0,0,0,0,0,0,0,nan
709,1,0,0,0,0,0,0,0,0,0,nan
710,0,0,0,1,0,0,0,0,0,0,nan
711,1,0,0,1,0,0,0,0,0,0,nan
712,0,0,0,1,0,0,0,0,0,0,nan
713,1,0,1,0,0,0,0,0,0,0,nan
714,1,0,0,0,0,0,0,0,0,0,nan
715,1,0,0,0,0,0,0,0,0,0,nan
716,1,0,1,0,0,0,0,0,0,0,nan
717,0,0,0,1,0,0,0,0,0,0,nan
718,1,0,1,0,0,0,0,0,0,0,nan
719,0,0,0,1,0,0,0,0,0,0,nan
720,0,0,0,1,0,0,0,0,0,0,nan
721,0,0,0,1,0,0,0,0,0,0,nan
722,0,0,1,1,0,0,0,0,0,0,nan
723,0,1,0,0,0,0,0,0,0,0,nan
724,1,0,0,0,0,0,0,0,0,0,nan
725,0,0,1,1,0,0,0,0,0,0,nan
726,1,0,0,0,0,0,0,0,0,0,nan
727,1,0,0,0,0,0,0,0,0,0,nan
728,1,0,0,0,0,0,0,0,0,0,nan
729,1,0,0,0,0,0,0,0,0,0,nan
730,1,0,0,0,0,0,0,0,0,0,nan
731,1,0,0,0,0,0,0,0,0,0,nan
732,1,0,0,0,0,0,0,0,0,0,nan
733,0,1,0,0,0,0,0,0,0,0,nan
734,0,0,0,1,0,0,0,0,0,0,nan
735,1,0,0,0,0,0,0,0,0,0,nan
736,1,0,1,0,0,0,0,0,0,0,nan
737,1,0,1,0,0,0,0,0,0,0,nan
738,1,0,1,0,0,0,0,0,0,0,nan
739,0,0,0,1,0,0,1,0,0,0,text
740,0,1,0,1,0,0,0,0,0,0,nan
741,1,0,0,0,0,0,0,0,0,0,nan
742,1,0,0,0,0,0,0,0,0,0,nan
743,1,0,0,1,0,0,0,0,0,0,nan
744,1,0,0,0,0,0,0,0,0,0,nan
745,0,0,0,1,0,0,0,0,0,0,nan
746,1,0,0,1,0,0,0,0,0,0,nan
747,1,0,0,0,0,0,0,0,0,0,nan
748,1,0,0,0,0,0,0,0,0,0,nan
749,1,0,1,0,0,0,0,0,0,0,nan
750,1,0,1,0,0,0,0,0,0,0,nan
751,0,0,0,1,0,0,0,0,0,0,nan
752,0,0,0,1,0,0,0,0,0,0,nan
753,1,0,1,1,0,0,0,0,0,0,nan
754,0,0,0,1,0,0,0,0,0,0,nan
755,0,0,0,1,0,0,0,0,0,0,nan
756,1,0,0,0,0,0,0,0,0,0,nan
757,1,0,0,0,0,0,0,0,0,0,nan
758,0,0,0,1,0,0,0,0,0,0,nan
759,1,0,1,0,0,0,0,0,0,0,nan
760,0,0,0,1,0,0,0,0,0,0,nan
761,1,0,0,0,0,0,0,0,0,0,nan
762,1,0,0,0,0,0,0,0,0,0,nan
763,0,0,0,1,0,0,0,0,0,0,nan
764,0,0,0,1,0,0,0,0,0,0,nan
765,1,0,0,1,0,0,0,0,0,0,nan
766,1,0,0,1,0,0,0,0,0,0,nan
767,0,0,0,1,0,0,0,0,0,0,nan
768,1,0,0,0,0,0,0,0,0,0,nan
769,1,0,0,0,0,0,0,0,0,0,nan
770,0,0,0,1,0,0,0,0,0,0,nan
771,0,0,0,0,0,1,1,0,0,0,no girl in the image
772,0,0,1,1,0,0,0,0,0,0,nan
773,0,0,1,1,0,0,0,0,0,0,nan
774,1,0,1,0,0,0,0,0,0,0,nan
775,0,0,1,1,0,0,0,0,0,0,nan
776,1,0,0,0,0,0,0,0,0,0,nan
777,0,0,0,1,0,0,0,0,0,0,nan
778,0,0,0,1,0,0,0,0,0,0,nan
779,0,1,1,0,0,0,0,0,0,0,nan
780,0,0,1,1,0,0,0,0,0,0,nan
781,0,0,0,1,0,0,1,0,0,0,assuming person is supposed to be boat
782,0,0,0,1,0,0,0,0,0,0,nan
783,0,0,1,1,0,0,0,0,0,0,nan
784,1,1,0,0,0,0,0,0,0,0,nan
785,0,0,0,0,0,1,0,0,0,0,nan
786,0,0,1,1,0,0,0,0,0,0,nan
787,1,0,0,0,0,0,0,0,0,0,nan
788,0,0,0,0,1,0,0,0,0,0,nan
789,1,0,0,0,0,0,0,0,0,0,nan
790,0,1,0,0,0,0,0,0,0,0,nan
791,1,0,0,0,0,0,0,0,0,0,nan
792,0,0,0,1,0,0,0,0,0,0,nan
793,0,1,0,0,0,0,0,0,0,0,nan
794,1,0,1,0,0,0,0,0,0,0,nan
795,0,0,0,1,0,0,0,0,0,0,nan
796,0,0,0,0,0,1,0,0,0,0,nan
797,1,0,0,0,0,0,0,0,0,0,nan
798,1,0,0,0,0,0,0,0,0,0,nan
799,0,0,0,1,0,0,1,0,0,0,text
800,0,1,0,0,0,0,0,0,0,0,nan
801,1,0,0,1,0,0,0,0,0,0,nan
802,1,0,0,0,0,0,0,0,0,0,nan
803,1,0,1,0,0,0,0,0,0,0,nan
804,1,0,0,1,0,0,0,0,0,0,nan
805,1,0,1,1,0,0,0,0,0,0,nan
806,0,0,0,1,0,0,0,0,0,0,nan
807,0,0,0,1,0,0,0,0,0,0,nan
808,0,0,0,0,1,0,0,0,0,0,nan
809,1,0,0,0,0,0,0,0,0,0,nan
810,1,0,0,1,0,0,0,0,0,0,nan
811,1,0,1,0,0,0,0,0,0,0,nan
812,0,1,0,0,0,0,0,0,0,0,nan
813,0,0,0,1,0,0,0,0,0,0,nan
814,0,0,1,1,0,0,0,0,0,0,nan
815,0,0,0,1,0,0,0,0,0,0,nan
816,1,0,1,1,0,0,0,0,0,0,nan
817,0,0,0,0,0,0,1,0,0,0,text
818,0,0,0,1,0,0,0,0,0,0,nan
819,1,0,0,0,0,0,0,0,0,0,nan
820,1,0,0,0,0,0,0,0,0,0,nan
821,0,0,0,1,0,0,0,0,0,0,nan
822,0,0,0,1,0,0,0,0,0,0,nan
823,1,0,0,0,0,0,0,0,0,0,nan
824,1,0,0,0,0,0,0,0,0,0,nan
825,1,0,1,0,0,0,0,0,0,0,nan
826,0,0,0,1,0,0,0,0,0,0,nan
827,1,0,0,0,0,0,0,0,0,0,nan
828,0,1,0,1,0,0,0,0,0,0,nan
829,1,0,1,0,0,0,0,0,0,0,nan
830,0,0,0,1,0,0,0,0,0,0,nan
831,0,0,0,1,0,0,0,0,0,0,nan
832,0,0,0,0,0,1,0,0,0,0,nan
833,1,0,0,0,0,0,0,0,0,0,nan
834,0,0,1,1,0,0,0,0,0,0,nan
835,1,0,0,0,0,0,0,0,0,0,nan
836,1,0,0,1,0,0,0,0,0,0,nan
837,0,0,0,1,0,0,0,0,0,0,nan
838,1,0,1,0,0,0,0,0,0,0,nan
839,0,0,1,1,0,0,0,0,0,0,nan
840,0,0,0,0,0,0,1,0,0,0,text
841,1,0,0,0,0,0,0,0,0,0,nan
842,0,1,0,0,0,0,0,0,0,0,nan
843,0,0,0,1,0,0,0,0,0,0,nan
844,1,0,0,0,0,0,0,0,0,0,nan
845,1,0,0,0,0,0,0,0,0,0,nan
846,1,1,0,0,0,0,0,0,0,0,nan
847,0,1,0,0,0,0,0,0,0,0,nan
848,1,0,0,0,0,0,0,0,0,0,nan
849,1,0,0,0,0,0,0,0,0,0,nan
850,1,0,0,0,0,0,0,0,0,0,nan
851,1,0,0,1,0,0,0,0,0,0,nan
852,1,0,0,0,0,0,0,0,0,0,nan
853,0,0,0,1,0,0,0,0,0,0,nan
854,1,0,0,1,0,0,0,0,0,0,nan
855,0,1,0,0,0,0,0,0,0,0,nan
856,0,1,0,1,0,0,0,0,0,0,nan
857,1,1,0,0,0,0,0,0,0,0,nan
858,1,0,0,0,0,0,0,0,0,0,nan
859,0,0,0,1,0,0,0,0,0,0,nan
860,0,0,0,1,0,0,0,0,0,0,nan
861,1,0,1,0,0,0,0,0,0,0,nan
862,0,0,0,1,0,0,0,0,0,0,nan
863,0,1,0,0,0,0,0,0,0,0,nan
864,1,0,0,0,0,0,0,0,0,0,nan
865,1,0,1,0,0,0,0,0,0,0,nan
866,0,0,0,1,0,0,0,0,0,0,nan
867,1,0,0,0,0,0,0,0,0,0,nan
868,1,0,0,1,0,0,0,0,0,0,nan
869,1,0,0,0,0,0,0,0,0,0,nan
870,1,0,0,0,0,0,0,0,0,0,nan
871,1,0,1,0,0,0,0,0,0,0,nan
872,0,0,0,1,0,0,0,0,0,0,nan
873,1,0,0,1,0,0,0,0,0,0,nan
874,0,0,0,1,0,0,0,0,0,0,nan
875,0,0,0,1,0,1,0,0,0,0,nan
876,0,0,0,1,0,0,0,0,0,0,nan
877,0,1,0,1,0,0,0,0,0,0,nan
878,0,0,0,1,0,0,0,0,0,0,nan
879,1,0,0,0,0,0,0,0,0,0,nan
880,0,0,0,1,0,0,0,0,0,0,nan
881,0,0,0,1,0,0,0,0,0,0,nan
882,0,0,0,1,0,0,0,0,0,0,nan
883,1,0,0,0,0,0,0,0,0,0,nan
884,1,0,0,0,0,0,0,0,0,0,nan
885,0,0,0,1,0,0,0,0,0,0,nan
886,1,1,0,0,0,0,0,0,0,0,nan
887,1,0,0,0,0,0,0,0,0,0,nan
888,1,0,0,0,0,0,0,0,0,0,nan
889,1,0,0,1,0,0,0,0,0,0,nan
890,1,0,1,0,0,0,0,0,0,0,nan
891,1,1,0,0,0,0,0,0,0,0,nan
892,1,0,1,1,0,0,0,0,0,0,nan
893,0,0,1,1,0,0,0,0,0,0,nan
894,1,0,0,0,0,0,0,0,0,0,nan
895,0,0,0,0,0,1,0,0,0,0,caption incomplete
896,1,0,0,0,0,0,0,0,0,0,nan
897,1,0,1,0,0,0,0,0,0,0,nan
898,0,0,0,1,0,0,0,0,0,0,nan
899,1,0,0,1,0,0,0,0,0,0,nan
900,1,0,0,0,0,0,0,0,0,0,nan
901,1,0,1,0,0,0,0,0,0,0,nan
902,1,0,0,0,0,0,0,0,0,0,nan
903,1,0,1,0,0,0,0,0,0,0,nan
904,1,0,1,0,0,0,0,0,0,0,nan
905,1,0,1,0,0,0,0,0,0,0,nan
906,1,0,1,0,0,0,0,0,0,0,nan
907,1,0,0,1,0,0,0,0,0,0,nan
908,1,0,0,0,0,0,0,0,0,0,nan
909,1,0,0,0,0,0,0,0,0,0,nan
910,0,0,0,1,0,0,0,0,0,0,nan
911,1,1,1,0,0,0,0,0,0,0,nan
912,0,1,0,0,0,0,0,0,0,0,nan
913,1,0,1,0,0,0,0,0,0,0,nan
914,1,1,0,0,0,0,0,0,0,0,nan
915,0,0,0,1,0,0,0,0,0,0,nan
916,1,0,1,1,0,0,0,0,0,0,nan
917,1,0,0,0,0,0,0,0,0,0,nan
918,1,0,1,0,0,0,0,0,0,0,nan
919,1,0,0,0,0,0,0,0,0,0,nan
920,1,0,0,0,0,0,0,0,0,0,nan
921,1,0,0,0,0,0,0,0,0,0,nan
922,1,0,0,0,0,0,0,0,0,0,nan
923,1,0,0,0,0,0,0,0,0,0,nan
924,1,0,0,0,0,0,0,0,0,0,nan
925,1,1,0,0,0,0,0,0,0,0,nan
926,1,1,0,0,0,0,0,0,0,0,nan
927,0,1,0,0,0,0,0,0,0,0,nan
928,1,0,0,0,0,0,0,0,0,0,nan
929,1,1,0,0,0,0,0,0,0,0,nan
930,0,0,0,1,0,0,0,0,0,0,nan
931,1,0,0,0,0,0,0,0,0,0,nan
932,0,1,0,1,0,0,0,0,0,0,nan
933,1,0,0,0,0,0,0,0,0,0,nan
934,1,0,1,0,0,0,0,0,0,0,nan
935,0,1,0,0,0,0,0,0,0,0,nan
936,0,0,1,0,0,0,0,0,0,0,nan
937,1,0,0,1,0,0,0,0,0,0,nan
938,1,0,0,0,0,0,0,0,0,0,nan
939,0,0,0,1,0,0,0,0,0,0,nan
940,1,0,0,0,0,0,0,0,0,0,nan
941,1,0,1,0,0,0,0,0,0,0,nan
942,0,1,0,0,0,0,0,0,0,0,nan
943,1,0,1,0,0,0,0,0,0,0,nan
944,0,1,0,0,0,0,0,0,0,0,nan
945,1,1,0,0,0,0,0,0,0,0,nan
946,1,0,0,0,0,0,0,0,0,0,nan
947,0,0,0,1,0,0,0,0,0,0,nan
948,0,0,0,1,0,0,0,0,0,0,nan
949,0,0,1,1,0,0,0,0,0,0,nan
950,0,1,0,1,0,0,0,0,0,0,nan
951,0,0,0,1,0,0,0,0,0,0,nan
952,1,0,0,0,0,0,0,0,0,0,nan
953,1,0,1,0,0,0,0,0,0,0,nan
954,1,0,0,0,0,0,0,0,0,0,nan
955,0,0,0,1,0,1,0,0,0,0,nan
956,1,0,1,1,0,0,0,0,0,0,nan
957,1,0,0,1,0,0,0,0,0,0,nan
958,1,0,0,0,0,0,0,0,0,0,nan
959,0,1,0,0,0,0,0,0,0,0,nan
960,0,0,0,1,0,0,0,0,0,0,nan
961,0,0,0,1,0,0,0,0,0,0,nan
962,1,0,0,0,0,0,0,0,0,0,nan
963,1,1,1,0,0,0,0,0,0,0,nan
964,1,0,0,0,0,0,0,0,0,0,nan
965,1,0,0,0,0,0,0,0,0,0,nan
966,1,0,0,0,1,0,0,0,0,0,nan
967,0,0,0,1,0,0,0,0,0,0,nan
968,1,0,0,1,0,0,0,0,0,0,nan
969,1,0,0,0,0,0,0,0,0,0,nan
970,1,0,0,0,0,0,0,0,0,0,nan
971,1,0,0,0,0,0,0,0,0,0,nan
972,1,0,0,0,0,0,0,0,0,0,nan
973,1,1,0,0,0,0,0,0,0,0,nan
974,0,0,0,1,0,0,0,0,0,0,nan
975,1,0,0,0,0,0,0,0,0,0,nan
976,1,1,0,0,0,0,0,0,0,0,nan
977,0,0,0,1,0,0,0,0,0,0,nan
978,1,0,0,1,0,0,0,0,0,0,nan
979,1,0,0,0,1,0,0,0,0,0,nan
980,1,0,0,0,0,0,0,0,0,0,nan
981,0,1,0,0,0,0,0,0,0,0,nan
982,0,0,0,1,0,0,0,0,0,0,nan
983,0,1,0,0,0,0,0,0,0,0,nan
984,0,1,0,1,0,0,0,0,0,0,nan
985,1,0,1,0,0,0,0,0,0,0,nan
986,1,1,0,0,0,0,0,0,0,0,nan
987,0,0,0,1,0,0,0,0,0,0,nan
988,1,0,0,0,0,0,0,0,0,0,nan
989,1,0,0,0,0,0,0,0,0,0,nan
990,0,1,0,0,0,0,0,0,0,0,nan
991,1,0,0,0,0,0,0,0,0,0,nan
992,1,0,0,0,0,0,0,0,0,0,nan
993,1,0,0,0,0,0,0,0,0,0,nan
994,1,0,1,0,0,0,0,0,0,0,nan
995,1,0,0,0,0,0,0,0,0,0,nan
996,1,0,0,1,0,0,0,0,0,0,nan
997,1,0,0,0,1,0,1,0,0,0,"text, image is too large"
998,1,0,0,0,0,0,0,0,0,0,nan
999,0,1,0,0,0,0,0,0,0,0,nan
1000,1,0,0,0,0,0,0,0,0,0,nan
1001,1,0,1,0,0,0,0,0,0,0,nan
1002,1,0,0,0,0,0,0,0,0,0,nan
1003,1,0,0,0,1,0,0,0,0,0,nan
1004,0,0,0,0,0,1,1,0,0,0,there is no skiier
1005,0,0,0,1,0,0,0,0,0,0,nan
1006,1,0,0,1,0,0,0,0,0,0,nan
1007,1,0,1,0,0,0,0,0,0,0,nan
1008,1,0,0,0,0,0,0,0,0,0,nan
1009,0,0,0,1,0,0,0,0,0,0,nan
1010,1,0,0,0,0,0,0,0,0,0,nan
1011,1,0,0,1,0,0,0,0,0,0,nan
1012,0,0,0,0,0,1,0,0,0,0,nan
1013,1,0,0,0,1,0,0,0,0,0,nan
1014,1,0,0,1,0,0,0,0,0,0,nan
1015,1,0,0,0,1,0,0,0,0,0,nan
1016,0,0,0,1,0,0,0,0,0,0,nan
1017,1,0,0,0,0,0,0,0,0,0,nan
1018,1,0,0,0,0,0,0,0,0,0,nan
1019,1,0,0,0,0,0,1,0,0,0,text
1020,0,0,0,1,0,0,0,0,0,0,nan
1021,1,0,0,0,0,0,0,0,0,0,nan
1022,1,0,0,0,1,0,0,0,0,0,nan
1023,1,0,0,0,0,0,0,0,0,0,nan
1024,1,0,0,1,0,0,0,0,0,0,nan
1025,1,0,0,0,0,0,0,0,0,0,nan
1026,1,0,0,0,0,0,0,0,0,0,nan
1027,0,0,0,1,0,0,0,0,0,0,nan
1028,0,0,1,1,0,0,0,0,0,0,nan
1029,0,1,0,1,0,0,0,0,0,0,nan
1030,1,0,1,0,0,0,0,0,0,0,nan
1031,1,0,0,0,0,0,0,0,0,0,nan
1032,0,1,0,0,0,0,0,0,0,0,nan
1033,1,0,0,0,1,0,0,0,0,0,nan
1034,0,0,0,1,0,0,0,0,0,0,nan
1035,1,0,0,0,0,0,0,0,0,0,nan
1036,1,0,0,1,0,0,0,0,0,0,nan
1037,1,0,0,0,0,0,0,0,0,0,nan
1038,1,0,0,0,0,0,0,0,0,0,nan
1039,0,0,0,1,0,0,0,0,0,0,nan
1040,1,0,1,0,0,0,0,0,0,0,nan
1041,1,0,0,1,0,0,0,0,0,0,nan
1042,1,0,0,0,1,0,0,0,0,0,nan
1043,0,0,1,0,0,0,0,0,0,0,nan
1044,0,0,0,1,0,0,0,0,0,0,nan
1045,0,0,0,1,0,0,0,0,0,0,nan
1046,1,0,1,0,0,0,0,0,0,0,nan
1047,0,1,0,1,0,0,0,0,0,0,nan
1048,1,0,0,0,0,0,0,0,0,0,nan
1049,1,0,0,0,0,0,0,0,0,0,nan
1050,0,1,0,1,0,0,0,0,0,0,nan
1051,1,0,0,0,0,0,0,0,0,0,nan
1052,1,0,0,0,0,0,0,0,0,0,nan
1053,1,0,0,0,0,0,0,0,0,0,nan
1054,1,0,0,0,0,0,0,0,0,0,nan
1055,1,0,0,0,0,0,0,0,0,0,nan
1056,1,0,1,0,0,0,0,0,0,0,nan
1057,0,0,0,1,0,0,0,0,0,0,nan
1058,1,0,0,1,0,0,0,0,0,0,nan
1059,1,0,1,0,0,0,0,0,0,0,nan
1060,1,0,0,0,0,0,0,0,0,0,nan
1061,0,0,0,1,0,0,0,0,0,0,nan
1062,1,0,1,0,0,0,0,0,0,0,nan
1063,0,0,0,1,0,0,0,0,0,0,nan
1064,1,0,0,0,0,0,0,0,0,0,nan
1065,1,0,0,1,0,0,0,0,0,0,nan
1066,1,1,0,0,0,0,0,0,0,0,nan
1067,1,0,0,1,0,0,0,0,0,0,nan
1068,1,0,0,0,0,0,0,0,0,0,nan
1069,0,0,0,1,0,0,0,0,0,0,nan
1070,1,0,0,1,0,0,0,0,0,0,nan
1071,1,0,0,0,0,0,0,0,0,0,nan
1072,1,1,0,0,0,0,0,0,0,0,nan
1073,1,1,0,0,0,0,0,0,0,0,nan
1074,0,0,0,1,0,0,0,0,0,0,nan
1075,1,1,0,0,0,0,0,0,0,0,nan
1076,0,0,0,1,0,0,0,0,0,0,nan
1077,1,0,0,0,0,0,0,0,0,0,nan
1078,0,1,0,0,0,0,0,0,0,0,nan
1079,0,0,0,1,0,0,0,0,0,0,nan
1080,1,1,0,0,0,0,0,0,0,0,nan
1081,1,0,0,0,0,0,0,0,0,0,nan
1082,0,0,0,1,0,0,0,0,0,0,nan
1083,1,0,0,1,0,0,0,0,0,0,nan
1084,0,0,0,1,0,0,0,0,0,0,nan
1085,1,0,1,0,0,0,0,0,0,0,nan
1086,0,0,0,1,0,0,0,0,0,0,nan
1087,1,0,1,0,0,0,0,0,0,0,nan
1088,1,0,1,1,0,0,0,0,0,0,nan
1089,0,1,0,0,0,0,0,0,0,0,nan
1090,1,0,0,0,0,0,0,0,0,0,nan
1091,0,0,0,1,0,0,0,0,0,0,nan
1092,0,0,0,1,0,0,0,0,0,0,nan
1093,0,0,0,0,0,1,0,0,0,0,caption is gibberish? 
1094,0,1,0,0,0,0,0,0,0,0,nan
1095,0,0,0,1,0,0,0,0,0,0,nan
1096,0,0,0,1,0,0,0,0,0,0,nan
1097,1,0,0,0,0,0,0,0,0,0,nan
1098,0,0,0,1,0,0,0,0,0,0,nan
1099,1,0,0,0,0,0,0,0,0,0,nan
1100,1,0,0,1,0,0,0,0,0,0,nan
1101,0,0,0,1,0,0,0,0,0,0,nan
1102,1,0,0,0,0,0,0,0,0,0,nan
